X,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,-7.200000e-04,1.000000e-05
0,4.00e-01,3.20e-03,1.60e-01,
1,0.00e+00,1.44e-02,-1.60e-01,
2,0.00e+00,1.20e-02,1.60e-01,
3,4.00e-01,3.20e-03,-1.60e-01,
4,0.00e+00,3.20e-03,1.60e-01,
5,4.00e-01,1.36e-02,-1.60e-01,
6,0.00e+00,1.04e-02,1.60e-01,
7,4.00e-01,3.20e-03,-1.60e-01,
8,0.00e+00,1.28e-02,1.60e-01,
9,4.00e-01,1.60e-03,-1.60e-01,
10,4.00e-01,1.60e-03,1.60e-01,
11,0.00e+00,1.04e-02,-1.60e-01,
12,0.00e+00,1.60e-03,1.60e-01,
13,4.00e-01,1.20e-02,-1.60e-01,
14,0.00e+00,4.00e-03,1.60e-01,
15,4.00e-01,1.20e-02,-1.60e-01,
16,4.00e-01,4.00e-03,1.60e-01,
17,0.00e+00,1.20e-02,-1.60e-01,
18,0.00e+00,4.00e-03,1.60e-01,
19,4.00e-01,1.28e-02,-1.60e-01,
20,4.00e-01,1.20e-02,1.60e-01,
21,0.00e+00,8.00e-04,-1.60e-01,
22,0.00e+00,1.20e-02,-1.60e-01,
23,4.00e-01,2.40e-03,1.60e-01,
24,0.00e+00,1.20e-02,1.60e-01,
25,4.00e-01,0.00e+00,-1.60e-01,
26,0.00e+00,2.40e-03,-8.00e-02,
27,4.00e-01,1.12e-02,1.60e-01,
28,0.00e+00,1.12e-02,-8.00e-02,
29,4.00e-01,1.60e-03,1.60e-01,
30,0.00e+00,1.12e-02,1.60e-01,
31,4.00e-01,3.20e-03,-1.60e-01,
32,4.00e-01,1.04e-02,1.60e-01,
33,0.00e+00,2.40e-03,-1.60e-01,
34,0.00e+00,3.20e-03,1.60e-01,
35,4.00e-01,1.20e-02,-1.60e-01,
36,0.00e+00,4.00e-03,1.60e-01,
37,4.00e-01,1.20e-02,-1.60e-01,
38,0.00e+00,2.40e-03,1.60e-01,
39,4.00e-01,1.12e-02,-1.60e-01,
40,0.00e+00,2.40e-03,1.60e-01,
41,4.00e-01,1.20e-02,-1.60e-01,
42,0.00e+00,3.20e-03,1.60e-01,
43,4.00e-01,1.20e-02,-1.60e-01,
44,0.00e+00,1.28e-02,-1.60e-01,
45,4.00e-01,8.00e-04,1.60e-01,
46,4.00e-01,2.40e-03,1.60e-01,
47,0.00e+00,1.04e-02,-1.60e-01,
48,0.00e+00,3.20e-03,1.60e-01,
49,4.00e-01,1.12e-02,-1.60e-01,
50,4.00e-01,1.60e-03,1.60e-01,
51,0.00e+00,1.04e-02,-1.60e-01,
